pitch_mean,pitch_var,dur_mean,dur_var,note_count,int_mean,label
62.554729011689695,119.38621833782994,0.7094580233793838,0.542259111149759,941,0.16574468085106384,1
61.330677290836654,449.71933778828907,0.3085283864541832,0.7988553433799672,251,0.28697500000000004,1
64.880073800738,109.59816383219183,0.42948474015990135,1.873902384118755,1084,0.15698580332409973,1
61.72289156626506,161.32803019306138,1.4096310240963856,5.055212885213042,415,0.2555354267310789,1
61.49062049062049,45.28021505510683,0.388195947570948,2.4780912511543134,693,0.2528555515414258,1
60.42884431709646,125.99469809133113,0.5742687440305634,3.081103262779763,1047,0.18621833173996177,1
62.67635189669088,81.1131695807692,0.25676536857680926,0.45207591362663335,1239,0.1503584410339257,1
56.811349693251536,91.72054603108887,0.5808428021472393,0.47441907383030885,652,0.2494919842549923,1
60.711891891891895,90.01050723155586,0.5636931300000001,0.18799979444055798,1850,0.12970962330989724,1
65.49678604224059,172.14163338030104,0.5407837848178758,3.0096674752337647,1089,0.14605832567401958,1
65.37973484848484,92.51394538424013,0.48020537405303027,2.1070328991734946,1056,0.15736176935229068,1
70.73897249610793,223.8929440402399,0.2962976777374161,1.0673248776090263,1927,0.18400830737279333,1
63.75985663082437,102.04627381457072,0.4408826164874552,3.951852726656943,558,0.21170706163973665,1
58.96287703016241,81.47425993615452,0.5279118422394624,0.2741147430161586,862,0.15773775347222221,1
60.978658536585364,99.06356893218322,0.26072630843495925,0.26673885196189306,656,0.22439090330788805,1
66.80890052356021,120.20693648748664,0.2159672229493892,1.3288407233634736,764,0.15706503931847968,1
